"attributeA_option1","attributeA_option2","attributeA_option3","attributeB_option1","attributeB_option2","attributeB_option3","ppntid","Aweight","Bweight","toleranceA","toleranceB","calcsd","orderr","value1","value2","value3","rowname","choice","oraclechoice","oraclevalue","agentvalue","choice.optimal","regret"
0.255896486573088,0.765761085915251,1.34457335634882,-1.92101313264052,-0.653888501844216,-0.24266589045661,12,1,0.100053521571681,0.1,0.1,0.271524472050914,0.1,0.063692357666958,0.700337238590506,1.32029377944331,13,2,3,1.32029377944331,0.700337238590506,FALSE,0.619956540852807
0.255896486573088,0.765761085915251,1.34457335634882,-1.92101313264052,-0.653888501844216,-0.24266589045661,13,1,0.95406877505593,0.1,0.1,0.267651375584316,0.1,-1.5768821597516,0.141906483937582,1.11305340749303,14,3,3,1.11305340749303,1.11305340749303,TRUE,0
0.255896486573088,0.765761085915251,1.34457335634882,-1.92101313264052,-0.653888501844216,-0.24266589045661,14,1,0.415607118513435,0.1,0.1,0.128579388129606,0.1,-0.542490246110104,0.494000369834709,1.24371968485466,15,3,3,1.24371968485466,1.24371968485466,TRUE,0
0.255896486573088,0.765761085915251,1.34457335634882,-1.92101313264052,-0.653888501844216,-0.24266589045661,15,1,0.455102417618036,0.1,0.1,0.0665887368644533,0.1,-0.618361234367608,0.468174847873312,1.23413552292859,16,3,3,1.23413552292859,1.23413552292859,TRUE,0
0.255896486573088,0.765761085915251,1.34457335634882,-1.92101313264052,-0.653888501844216,-0.24266589045661,16,1,0.971055655973032,0.1,0.1,0.26117680511997,0.1,-1.60951418107596,0.130798957823692,1.1089312709092,17,3,3,1.1089312709092,1.1089312709092,TRUE,0
0.255896486573088,0.765761085915251,1.34457335634882,-1.92101313264052,-0.653888501844216,-0.24266589045661,17,1,0.583987979684025,0.1,0.1,0.191967830245725,0.1,-0.865952091704126,0.383898060784633,1.20285939324284,18,2,3,1.20285939324284,0.383898060784633,FALSE,0.818961332458211
0.255896486573088,0.765761085915251,1.34457335634882,-1.92101313264052,-0.653888501844216,-0.24266589045661,18,1,0.96220462443307,0.1,0.1,0.19560562101487,0.1,-1.59251123325027,0.136586545577134,1.11107911435931,19,3,3,1.11107911435931,1.11107911435931,TRUE,0
0.255896486573088,0.765761085915251,1.34457335634882,-1.92101313264052,-0.653888501844216,-0.24266589045661,19,1,0.76170240319334,0.1,0.1,0.258036167600629,0.1,-1.20734383312516,0.267692642640019,1.15973416441497,20,3,3,1.15973416441497,1.15973416441497,TRUE,0
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,0,1,0.585800305008888,0.1,0.1,0.123320899636063,0.1,-0.318815986615885,0.00279225985525783,0.185599142237687,21,2,3,0.185599142237687,0.00279225985525783,FALSE,0.182806882382429
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,1,1,0.00894579570740461,0.1,0.1,0.013143890800914,0.1,-0.680192887382684,0.366987733684552,0.0101823329783754,22,2,2,0.366987733684552,0.366987733684552,TRUE,0
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,2,1,0.293739611981437,0.1,0.1,0.0866114677034302,0.1,-0.50178064474063,0.187183957881239,0.0967858382678932,23,1,2,0.187183957881239,-0.50178064474063,FALSE,0.688964602621869
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,3,1,0.277374957920983,0.1,0.1,0.0190274231826617,0.1,-0.51203246365013,0.197515736247358,0.0918094787983396,24,3,2,0.197515736247358,0.0918094787983396,FALSE,0.105706257449018
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,4,1,0.813574214931577,0.1,0.1,0.0168703814793985,0.1,-0.176124496272731,-0.14101215826517,0.2548633533462,25,2,3,0.2548633533462,-0.14101215826517,FALSE,0.39587551161137
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,5,1,0.260427771368995,0.1,0.1,0.0438053548436613,0.1,-0.522649216495298,0.208215294865438,0.0866559758908701,26,2,2,0.208215294865438,0.208215294865438,TRUE,0
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,6,1,0.724405892658979,0.1,0.1,0.243005367805535,0.1,-0.231984980033994,-0.0847159885083346,0.227747984864456,27,3,3,0.227747984864456,0.227747984864456,TRUE,0
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,7,1,0.906092151300982,0.1,0.1,0.0188407994504175,0.1,-0.118165609635959,-0.199423097471599,0.282997312490992,28,2,3,0.282997312490992,-0.199423097471599,FALSE,0.482420409962591
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,8,1,0.949040221050382,0.1,0.1,0.0300736885171809,0.1,-0.0912603153378381,-0.226538240649342,0.296057474521118,29,1,3,0.296057474521118,-0.0912603153378381,FALSE,0.387317789858956
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,9,1,0.073144469410181,0.1,0.1,0.0666889137747182,0.1,-0.639974916712503,0.326456081402407,0.0297046324803024,30,2,2,0.326456081402407,0.326456081402407,TRUE,0
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,10,1,0.754675026983023,0.1,0.1,0.318162996174196,0.1,-0.213022545356725,-0.103826321425549,0.236952584770583,31,3,3,0.236952584770583,0.236952584770583,TRUE,0
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,11,1,0.28600062080659,0.1,0.1,0.0430338039419842,0.1,-0.506628821535182,0.192069948217515,0.0944324733953164,32,2,2,0.192069948217515,0.192069948217515,TRUE,0
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,12,1,0.100053521571681,0.1,0.1,0.271524472050914,0.1,-0.623117442746546,0.309467126918682,0.0378874584689187,33,3,2,0.309467126918682,0.0378874584689187,FALSE,0.271579668449763
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,13,1,0.95406877505593,0.1,0.1,0.267651375584316,0.1,-0.0881101219484096,-0.229713004093498,0.297586617285226,34,3,3,0.297586617285226,0.297586617285226,TRUE,0
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,14,1,0.415607118513435,0.1,0.1,0.128579388129606,0.1,-0.425435394587278,0.110243250007498,0.133844765265132,35,1,3,0.133844765265132,-0.425435394587278,FALSE,0.559280159852409
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,15,1,0.455102417618036,0.1,0.1,0.0665887368644533,0.1,-0.400693126727464,0.0853080038761161,0.145854967556972,36,2,3,0.145854967556972,0.0853080038761161,FALSE,0.060546963680856
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,16,1,0.971055655973032,0.1,0.1,0.26117680511997,0.1,-0.0774685021282744,-0.240437623637475,0.302752190929357,37,1,3,0.302752190929357,-0.0774685021282744,FALSE,0.380220693057631
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,17,1,0.583987979684025,0.1,0.1,0.191967830245725,0.1,-0.319951337902075,0.00393646635755357,0.18504802870611,38,2,3,0.18504802870611,0.00393646635755357,FALSE,0.181111562348556
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,18,1,0.96220462443307,0.1,0.1,0.19560562101487,0.1,-0.0830133289345582,-0.234849549740856,0.300060663540113,39,1,3,0.300060663540113,-0.0830133289345582,FALSE,0.383073992474671
-0.685797080251956,0.372635636672055,0.00746198856921279,0.626461083236382,-0.631347190594558,0.304091944209164,19,1,0.76170240319334,0.1,0.1,0.258036167600629,0.1,-0.208620167643701,-0.108263035653184,0.239089553265068,40,1,3,0.239089553265068,-0.208620167643701,FALSE,0.447709720908768
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,0,1,0.585800305008888,0.1,0.1,0.123320899636063,0.1,0.11753417010066,1.50401443875412,-3.41073358251673,41,2,2,1.50401443875412,1.50401443875412,TRUE,0
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,1,1,0.00894579570740461,0.1,0.1,0.013143890800914,0.1,-0.0610354319849318,-0.0447225898406779,-2.39146591029368,42,2,2,-0.0447225898406779,-0.0447225898406779,TRUE,0
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,2,1,0.293739611981437,0.1,0.1,0.0866114677034302,0.1,0.0271246111948852,0.71989088143566,-2.89467967649732,43,2,2,0.71989088143566,0.71989088143566,TRUE,0
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,3,1,0.277374957920983,0.1,0.1,0.0190274231826617,0.1,0.022058810864431,0.675955113759582,-2.86576430428131,44,1,2,0.675955113759582,0.022058810864431,FALSE,0.653896302895151
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,4,1,0.813574214931577,0.1,0.1,0.0168703814793985,0.1,0.188043277344401,2.11554105899714,-3.8131965592579,45,1,2,2.11554105899714,0.188043277344401,FALSE,1.92749778165274
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,5,1,0.260427771368995,0.1,0.1,0.0438053548436613,0.1,0.0168126832702767,0.630455364827481,-2.83581963173556,46,1,2,0.630455364827481,0.0168126832702767,FALSE,0.613642681557204
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,6,1,0.724405892658979,0.1,0.1,0.243005367805535,0.1,0.160440560246569,1.87614225001761,-3.65564142739478,47,2,2,1.87614225001761,1.87614225001761,TRUE,0
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,7,1,0.906092151300982,0.1,0.1,0.0188407994504175,0.1,0.216682892389224,2.36393290053441,-3.9766702603759,48,2,2,2.36393290053441,2.36393290053441,TRUE,0
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,8,1,0.949040221050382,0.1,0.1,0.0300736885171809,0.1,0.229977786685502,2.4792397324219,-4.05255694995548,49,2,2,2.4792397324219,2.4792397324219,TRUE,0
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,9,1,0.073144469410181,0.1,0.1,0.0666889137747182,0.1,-0.0411622552433488,0.127637791411366,-2.50490115548934,50,2,2,0.127637791411366,0.127637791411366,TRUE,0
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,10,1,0.754675026983023,0.1,0.1,0.318162996174196,0.1,0.169810595818042,1.95740871911035,-3.70912519077913,51,2,2,1.95740871911035,1.95740871911035,TRUE,0
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,11,1,0.28600062080659,0.1,0.1,0.0430338039419842,0.1,0.0247289489397531,0.699113264197359,-2.88100533852657,52,2,2,0.699113264197359,0.699113264197359,TRUE,0
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,12,1,0.100053521571681,0.1,0.1,0.271524472050914,0.1,-0.0328323580864417,0.199883123319005,-2.55244785316809,53,2,2,0.199883123319005,0.199883123319005,TRUE,0
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,13,1,0.95406877505593,0.1,0.1,0.267651375584316,0.1,0.231534412963632,2.49274037714792,-4.06144210635668,54,3,2,2.49274037714792,-4.06144210635668,FALSE,6.5541824835046
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,14,1,0.415607118513435,0.1,0.1,0.128579388129606,0.1,0.0648496038883353,1.04708034932622,-3.1100123257175,55,2,2,1.04708034932622,1.04708034932622,TRUE,0
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,15,1,0.455102417618036,0.1,0.1,0.0665887368644533,0.1,0.0770756673612553,1.15311719430606,-3.17979817454591,56,2,2,1.15311719430606,1.15311719430606,TRUE,0
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,16,1,0.971055655973032,0.1,0.1,0.26117680511997,0.1,0.236792828243622,2.53834669737675,-4.09145691648909,57,2,2,2.53834669737675,2.53834669737675,TRUE,0
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,17,1,0.583987979684025,0.1,0.1,0.191967830245725,0.1,0.116973151322281,1.49914871387337,-3.40753131125873,58,2,2,1.49914871387337,1.49914871387337,TRUE,0
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,18,1,0.96220462443307,0.1,0.1,0.19560562101487,0.1,0.2340529256258,2.51458347794071,-4.07581766921089,59,3,2,2.51458347794071,-4.07581766921089,FALSE,6.5904011471516
-0.0638046695553282,-0.068740231791815,-2.37565922035741,0.309557434684566,2.68479660576835,-1.76694063370898,19,1,0.76170240319334,0.1,0.1,0.258036167600629,0.1,0.171985972370271,1.97627579490726,-3.7215421473535,60,2,2,1.97627579490726,1.97627579490726,TRUE,0
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,0,1,0.585800305008888,0.1,0.1,0.123320899636063,0.1,-0.773339097919492,0.95570173147264,0.307163707706109,61,2,2,0.95570173147264,0.95570173147264,TRUE,0
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,1,1,0.00894579570740461,0.1,0.1,0.013143890800914,0.1,0.0122565951885802,0.694844377580292,0.582521207617797,62,2,2,0.694844377580292,0.694844377580292,TRUE,0
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,2,1,0.293739611981437,0.1,0.1,0.0866114677034302,0.1,-0.375593013128793,0.823629990105201,0.44657685427559,63,2,2,0.823629990105201,0.823629990105201,TRUE,0
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,3,1,0.277374957920983,0.1,0.1,0.0190274231826617,0.1,-0.353306628014697,0.816229787304078,0.454388408413327,64,2,2,0.816229787304078,0.816229787304078,TRUE,0
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,4,1,0.813574214931577,0.1,0.1,0.0168703814793985,0.1,-1.08353551617117,1.05870257218739,0.198437411265488,65,3,2,1.05870257218739,0.198437411265488,FALSE,0.860265160921901
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,5,1,0.260427771368995,0.1,0.1,0.0438053548436613,0.1,-0.330226914584594,0.808566159528636,0.462478030396421,66,2,2,0.808566159528636,0.808566159528636,TRUE,0
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,6,1,0.724405892658979,0.1,0.1,0.243005367805535,0.1,-0.96210065034365,1.01838007799866,0.241001291579147,67,2,2,1.01838007799866,1.01838007799866,TRUE,0
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,7,1,0.906092151300982,0.1,0.1,0.0188407994504175,0.1,-1.20953209100086,1.1005397836155,0.154274615890072,68,3,2,1.1005397836155,0.154274615890072,FALSE,0.946265167725426
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,8,1,0.949040221050382,0.1,0.1,0.0300736885171809,0.1,-1.26802139476533,1.11996117956363,0.13377365261157,69,2,2,1.11996117956363,1.11996117956363,TRUE,0
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,9,1,0.073144469410181,0.1,0.1,0.0666889137747182,0.1,-0.0751730785869141,0.723875434589421,0.551876415900993,70,2,2,0.723875434589421,0.723875434589421,TRUE,0
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,10,1,0.754675026983023,0.1,0.1,0.318162996174196,0.1,-1.00332300567875,1.03206797703917,0.226552530205932,71,2,2,1.03206797703917,1.03206797703917,TRUE,0
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,11,1,0.28600062080659,0.1,0.1,0.0430338039419842,0.1,-0.365053582409385,0.820130368056461,0.450271008048133,72,2,2,0.820130368056461,0.820130368056461,TRUE,0
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,12,1,0.100053521571681,0.1,0.1,0.271524472050914,0.1,-0.111819468868742,0.736043882663269,0.539031566448129,73,3,2,0.736043882663269,0.539031566448129,FALSE,0.19701231621514
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,13,1,0.95406877505593,0.1,0.1,0.267651375584316,0.1,-1.27486958665015,1.12223512432898,0.131373307226708,74,2,2,1.12223512432898,1.12223512432898,TRUE,0
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,14,1,0.415607118513435,0.1,0.1,0.128579388129606,0.1,-0.541559624670563,0.878739267690446,0.38840424510286,75,3,2,0.878739267690446,0.38840424510286,FALSE,0.490335022587587
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,15,1,0.455102417618036,0.1,0.1,0.0665887368644533,0.1,-0.595346734547126,0.896599298338536,0.369551437948979,76,2,2,0.896599298338536,0.896599298338536,TRUE,0
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,16,1,0.971055655973032,0.1,0.1,0.26117680511997,0.1,-1.29800335829037,1.12991670215401,0.123264737413681,77,3,2,1.12991670215401,0.123264737413681,FALSE,1.00665196474033
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,17,1,0.583987979684025,0.1,0.1,0.191967830245725,0.1,-0.77087096263275,0.954882186195603,0.308028808632658,78,3,2,0.954882186195603,0.308028808632658,FALSE,0.646853377562945
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,18,1,0.96220462443307,0.1,0.1,0.19560562101487,0.1,-1.28594948310133,1.1259142082331,0.127489715943249,79,2,2,1.1259142082331,1.1259142082331,TRUE,0
0.0244395260070837,0.690799030687674,0.586791421165567,-1.36186105931521,0.452206491734323,-0.477343065663333,19,1,0.76170240319334,0.1,0.1,0.258036167600629,0.1,-1.01289331568874,1.03524580218134,0.22319806090213,80,3,2,1.03524580218134,0.22319806090213,FALSE,0.812047741279208
1.20384186942139,-0.783617771427688,-1.26497900609947,-0.592968070914231,-0.174240803218233,-0.104583281717806,0,1,0.585800305008888,0.1,0.1,0.123320899636063,0.1,0.8564809926193,-0.885688087097922,-1.32624392442859,81,3,1,0.8564809926193,-1.32624392442859,FALSE,2.18272491704789
1.20384186942139,-0.783617771427688,-1.26497900609947,-0.592968070914231,-0.174240803218233,-0.104583281717806,1,1,0.00894579570740461,0.1,0.1,0.013143890800914,0.1,1.19853729819798,-0.785176494057172,-1.26591458677212,82,1,1,1.19853729819798,1.19853729819798,TRUE,0
1.20384186942139,-0.783617771427688,-1.26497900609947,-0.592968070914231,-0.174240803218233,-0.104583281717806,2,1,0.293739611981437,0.1,0.1,0.0866114677034302,0.1,1.02966365835366,-0.834799197356345,-1.295699258691,83,1,1,1.02966365835366,1.02966365835366,TRUE,0
1.20384186942139,-0.783617771427688,-1.26497900609947,-0.592968070914231,-0.174240803218233,-0.104583281717806,3,1,0.277374957920983,0.1,0.1,0.0190274231826617,0.1,1.03936737570307,-0.831947806888463,-1.29398778946518,84,1,1,1.03936737570307,1.03936737570307,TRUE,0
1.20384186942139,-0.783617771427688,-1.26497900609947,-0.592968070914231,-0.174240803218233,-0.104583281717806,4,1,0.813574214931577,0.1,0.1,0.0168703814793985,0.1,0.721418336647851,-0.925375596115009,-1.350065267418,85,3,1,0.721418336647851,-1.350065267418,FALSE,2.07148360406585
1.20384186942139,-0.783617771427688,-1.26497900609947,-0.592968070914231,-0.174240803218233,-0.104583281717806,5,1,0.260427771368995,0.1,0.1,0.0438053548436613,0.1,1.04941651622022,-0.828994915491356,-1.29221539707969,86,1,1,1.04941651622022,1.04941651622022,TRUE,0
1.20384186942139,-0.783617771427688,-1.26497900609947,-0.592968070914231,-0.174240803218233,-0.104583281717806,6,1,0.724405892658979,0.1,0.1,0.243005367805535,0.1,0.774292304692492,-0.909838836020609,-1.34073975164946,87,3,1,0.774292304692492,-1.34073975164946,FALSE,2.11503205634195
1.20384186942139,-0.783617771427688,-1.26497900609947,-0.592968070914231,-0.174240803218233,-0.104583281717806,7,1,0.906092151300982,0.1,0.1,0.0188407994504175,0.1,0.66655815439392,-0.941495995660107,-1.35974109682127,88,1,1,0.66655815439392,0.66655815439392,TRUE,0
1.20384186942139,-0.783617771427688,-1.26497900609947,-0.592968070914231,-0.174240803218233,-0.104583281717806,8,1,0.949040221050382,0.1,0.1,0.0300736885171809,0.1,0.641091320325128,-0.948979301829915,-1.36423274689911,89,2,1,0.641091320325128,-0.948979301829915,FALSE,1.59007062215504
1.20384186942139,-0.783617771427688,-1.26497900609947,-0.592968070914231,-0.174240803218233,-0.104583281717806,9,1,0.073144469410181,0.1,0.1,0.0666889137747182,0.1,1.16046953449719,-0.796362522528689,-1.27262869474989,90,1,1,1.16046953449719,1.16046953449719,TRUE,0
1.20384186942139,-0.783617771427688,-1.26497900609947,-0.592968070914231,-0.174240803218233,-0.104583281717806,10,1,0.754675026983023,0.1,0.1,0.318162996174196,0.1,0.75634367450412,-0.915112954297951,-1.34390539705183,91,1,1,0.75634367450412,0.75634367450412,TRUE,0
1.20384186942139,-0.783617771427688,-1.26497900609947,-0.592968070914231,-0.174240803218233,-0.104583281717806,11,1,0.28600062080659,0.1,0.1,0.0430338039419842,0.1,1.03425263302143,-0.833450749317941,-1.29488988959675,92,1,1,1.03425263302143,1.03425263302143,TRUE,0
1.20384186942139,-0.783617771427688,-1.26497900609947,-0.592968070914231,-0.174240803218233,-0.104583281717806,12,1,0.100053521571681,0.1,0.1,0.271524472050914,0.1,1.14451332574685,-0.80105117739115,-1.27544293173286,93,1,1,1.14451332574685,1.14451332574685,TRUE,0
1.20384186942139,-0.783617771427688,-1.26497900609947,-0.592968070914231,-0.174240803218233,-0.104583281717806,13,1,0.95406877505593,0.1,0.1,0.267651375584316,0.1,0.63810954835697,-0.949855481118868,-1.3647586495793,94,2,1,0.63810954835697,-0.949855481118868,FALSE,1.58796502947584
1.20384186942139,-0.783617771427688,-1.26497900609947,-0.592968070914231,-0.174240803218233,-0.104583281717806,14,1,0.415607118513435,0.1,0.1,0.128579388129606,0.1,0.957400118098254,-0.856033489580684,-1.30844456245888,95,3,1,0.957400118098254,-1.30844456245888,FALSE,2.26584468055714
1.20384186942139,-0.783617771427688,-1.26497900609947,-0.592968070914231,-0.174240803218233,-0.104583281717806,15,1,0.455102417618036,0.1,0.1,0.0665887368644533,0.1,0.933980666778018,-0.862915182220014,-1.31257511045167,96,1,1,0.933980666778018,0.933980666778018,TRUE,0
1.20384186942139,-0.783617771427688,-1.26497900609947,-0.592968070914231,-0.174240803218233,-0.104583281717806,16,1,0.971055655973032,0.1,0.1,0.26117680511997,0.1,0.628036870348706,-0.952815288894037,-1.36653519333176,97,2,1,0.628036870348706,-0.952815288894037,FALSE,1.58085215924274
